ID,Knum,CSPLIT_REC,TSD_NUM,INVOICE,LocCode,SystemDate,ApplicationDate,EventType,BGN01,SF_TRANS,STAT_FLAG,EXT,MSG1,MSG2,MSG3,MSG4,MSG5,MSG6,MSG7,MSG8,MSG9,MSG10,REQUESTED_DAYS,OFOUR_FROM,OFOUR_TO,CONFIRM_NUM,TIMEZONE,EMP_CODE,EMP_LNAME,EMP_FNAME,FIELD_CHANGED,REZ_NUM,csplitid
1800000766,037-SAMPLE1152,0,0,,7519,20260212142216,202602121422.0,0,24,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1152,1,EMP_0065,EMP,EMP,,,0
1800000767,037-SAMPLE1152,0,0,,5836,20260213132814,202602131328.0,3,27,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1152,1,EMP_0033,EMP,EMP,,,0
1800000768,037-SAMPLE1152,0,0,,6910,20260214180605,202602141806.0,1,31,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1152,1,EMP_0035,EMP,EMP,,,0
1800000769,037-SAMPLE1152,0,0,,8411,20260215135631,202602151356.0,3,37,,,,Edi-Update,Event 6,,,,,,,,,0,,,037-SAMPLE1152,1,EMP_0056,EMP,EMP,,,0
1800000770,037-SAMPLE1153,0,0,,1535,20260127160737,202601271607.0,3,32,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1153,1,EMP_0094,EMP,EMP,,,0
1800000771,037-SAMPLE1153,0,0,,3360,20260128170940,202601281709.0,4,10,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1153,1,EMP_0092,EMP,EMP,,,0
1800000772,037-SAMPLE1153,0,0,,9767,20260128170217,202601281702.0,1,37,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1153,1,EMP_0049,EMP,EMP,,,0
1800000773,037-SAMPLE1153,0,0,,6721,20260128111436,202601281114.0,1,65,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1153,1,EMP_0050,EMP,EMP,,,0
1800000774,037-SAMPLE1154,0,0,,8743,20260203124251,202602031242.0,0,67,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1154,1,EMP_0054,EMP,EMP,,,0
1800000775,037-SAMPLE1154,0,0,,673,20260204153201,202602041532.0,0,10,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1154,1,EMP_0072,EMP,EMP,,,0
1800000776,037-SAMPLE1154,0,0,,3088,20260205094144,202602050941.0,1,50,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1154,1,EMP_0002,EMP,EMP,,,0
1800000777,037-SAMPLE1154,0,0,,7811,20260206163047,202602061630.0,4,42,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1154,1,EMP_0096,EMP,EMP,,,0
1800000778,037-SAMPLE1154,0,0,,7446,20260207112901,202602071129.0,1,64,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1154,1,EMP_0048,EMP,EMP,,,0
1800000779,037-SAMPLE1155,0,0,,8565,20260203172658,202602031726.0,1,48,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1155,1,EMP_0091,EMP,EMP,,,0
1800000780,037-SAMPLE1155,0,0,,200,20260204115410,202602041154.0,1,60,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1155,1,EMP_0020,EMP,EMP,,,0
1800000781,037-SAMPLE1155,0,0,,3398,20260205163519,202602051635.0,3,58,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1155,1,EMP_0056,EMP,EMP,,,0
1800000782,037-SAMPLE1155,0,0,,8251,20260206155300,202602061553.0,0,77,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1155,1,EMP_0009,EMP,EMP,,,0
1800000783,037-SAMPLE1155,0,0,,5918,20260207173754,202602071737.0,0,23,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1155,1,EMP_0100,EMP,EMP,,,0
1800000784,037-SAMPLE1156,0,0,,9925,20260120122536,202601201225.0,4,95,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1156,1,EMP_0031,EMP,EMP,,,0
1800000785,037-SAMPLE1156,0,0,,621,20260121183430,202601211834.0,4,36,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1156,1,EMP_0098,EMP,EMP,,,0
1800000786,037-SAMPLE1156,0,0,,8103,20260122141527,202601221415.0,0,69,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1156,1,EMP_0028,EMP,EMP,,,0
1800000787,037-SAMPLE1156,0,0,,8266,20260123163529,202601231635.0,1,4,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1156,1,EMP_0046,EMP,EMP,,,0
1800000788,037-SAMPLE1156,0,0,,6658,20260124100312,202601241003.0,1,63,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1156,1,EMP_0027,EMP,EMP,,,0
1800000789,037-SAMPLE1156,0,0,,9298,20260125145946,202601251459.0,1,2,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1156,1,EMP_0056,EMP,EMP,,,0
1800000790,037-SAMPLE1156,0,0,,1968,20260126103733,202601261037.0,0,61,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1156,1,EMP_0078,EMP,EMP,,,0
1800000791,037-SAMPLE1156,0,0,,3614,20260127084751,202601270847.0,3,80,,,,Edi-Update,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1156,1,EMP_0089,EMP,EMP,,,0
1800000792,037-SAMPLE1157,0,0,,1528,20260217133747,202602171337.0,3,70,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1157,1,EMP_0083,EMP,EMP,,,0
1800000793,037-SAMPLE1157,0,0,,7828,20260218120727,202602181207.0,4,67,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1157,1,EMP_0068,EMP,EMP,,,0
1800000794,037-SAMPLE1157,0,0,,1303,20260219092557,202602190925.0,4,84,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1157,1,EMP_0066,EMP,EMP,,,0
1800000795,037-SAMPLE1157,0,0,,2510,20260220120936,202602201209.0,0,26,,,,Rez-CDP Messaging,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1157,1,EMP_0039,EMP,EMP,,,0
1800000796,037-SAMPLE1158,0,0,,4392,20260106172246,202601061722.0,4,31,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1158,1,EMP_0077,EMP,EMP,,,0
1800000797,037-SAMPLE1158,0,0,,7508,20260107083100,202601070831.0,4,99,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1158,1,EMP_0009,EMP,EMP,,,0
1800000798,037-SAMPLE1158,0,0,,2301,20260108122205,202601081222.0,1,11,,,,RA-eSignerPrint Interface,Event 3,Converted,,,,,,,,0,,,037-SAMPLE1158,1,EMP_0062,EMP,EMP,,,0
1800000799,037-SAMPLE1159,0,0,,464,20260203155836,202602031558.0,1,68,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1159,1,EMP_0019,EMP,EMP,,,0
1800000800,037-SAMPLE1159,0,0,,4837,20260204082203,202602040822.0,0,19,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1159,1,EMP_0040,EMP,EMP,,,0
1800000801,037-SAMPLE1159,0,0,,9372,20260205080100,202602050801.0,4,54,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1159,1,EMP_0031,EMP,EMP,,,0
1800000802,037-SAMPLE1159,0,0,,9588,20260206185553,202602061855.0,4,57,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1159,1,EMP_0100,EMP,EMP,,,0
1800000803,037-SAMPLE1159,0,0,,5143,20260207171639,202602071716.0,3,65,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1159,1,EMP_0084,EMP,EMP,,,0
1800000804,037-SAMPLE1159,0,0,,2542,20260208170056,202602081700.0,4,31,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1159,1,EMP_0013,EMP,EMP,,,0
1800000805,037-SAMPLE1160,0,0,,9311,20260113093257,202601130932.0,3,14,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1160,1,EMP_0052,EMP,EMP,,,0
1800000806,037-SAMPLE1160,0,0,,905,20260114185541,202601141855.0,4,66,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1160,1,EMP_0071,EMP,EMP,,,0
1800000807,037-SAMPLE1160,0,0,,9661,20260115152016,202601151520.0,0,3,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1160,1,EMP_0081,EMP,EMP,,,0
1800000808,037-SAMPLE1160,0,0,,4044,20260116121613,202601161216.0,4,90,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1160,1,EMP_0069,EMP,EMP,,,0
1800000809,037-SAMPLE1160,0,0,,9357,20260117153944,202601171539.0,1,45,,,,RA-eSignerPrint Interface,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1160,1,EMP_0003,EMP,EMP,,,0
1800000810,037-SAMPLE1161,0,0,,4031,20260113173022,202601131730.0,1,71,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1161,1,EMP_0086,EMP,EMP,,,0
1800000811,037-SAMPLE1161,0,0,,6655,20260114152015,202601141520.0,0,92,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1161,1,EMP_0072,EMP,EMP,,,0
1800000812,037-SAMPLE1161,0,0,,2210,20260115145605,202601151456.0,0,40,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1161,1,EMP_0095,EMP,EMP,,,0
1800000813,037-SAMPLE1161,0,0,,7943,20260116151241,202601161512.0,1,80,,,,RA-eSignerPrint Interface,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1161,1,EMP_0066,EMP,EMP,,,0
1800000814,037-SAMPLE1162,0,0,,5282,20260113150825,202601131508.0,4,3,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1162,1,EMP_0024,EMP,EMP,,,0
1800000815,037-SAMPLE1162,0,0,,4564,20260114092352,202601140923.0,3,73,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1162,1,EMP_0085,EMP,EMP,,,0
1800000816,037-SAMPLE1162,0,0,,7588,20260115091901,202601150919.0,3,13,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1162,1,EMP_0017,EMP,EMP,,,0
1800000817,037-SAMPLE1162,0,0,,6464,20260116162747,202601161627.0,4,76,,,,Loc-Contact,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1162,1,EMP_0012,EMP,EMP,,,0
1800000818,037-SAMPLE1163,0,0,,343,20260127122127,202601271221.0,4,67,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1163,1,EMP_0062,EMP,EMP,,,0
1800000819,037-SAMPLE1163,0,0,,6622,20260128130230,202601281302.0,0,42,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1163,1,EMP_0097,EMP,EMP,,,0
1800000820,037-SAMPLE1163,0,0,,5433,20260128092140,202601280921.0,4,68,,,,Loc-Contact,Event 3,Converted,,,,,,,,0,,,037-SAMPLE1163,1,EMP_0013,EMP,EMP,,,0
1800000821,037-SAMPLE1164,0,0,,2459,20260203104852,202602031048.0,3,34,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1164,1,EMP_0055,EMP,EMP,,,0
1800000822,037-SAMPLE1164,0,0,,4054,20260204171830,202602041718.0,1,58,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1164,1,EMP_0029,EMP,EMP,,,0
1800000823,037-SAMPLE1164,0,0,,5400,20260205093234,202602050932.0,3,23,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1164,1,EMP_0010,EMP,EMP,,,0
1800000824,037-SAMPLE1164,0,0,,7898,20260206155921,202602061559.0,0,49,,,,Rez-CDP Messaging,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1164,1,EMP_0056,EMP,EMP,,,0
1800000825,037-SAMPLE1165,0,0,,3365,20260127115558,202601271155.0,3,55,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1165,1,EMP_0086,EMP,EMP,,,0
1800000826,037-SAMPLE1165,0,0,,6430,20260128123008,202601281230.0,0,19,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1165,1,EMP_0076,EMP,EMP,,,0
1800000827,037-SAMPLE1165,0,0,,4893,20260128143625,202601281436.0,3,91,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1165,1,EMP_0009,EMP,EMP,,,0
1800000828,037-SAMPLE1166,0,0,,7505,20260120105855,202601201058.0,3,39,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1166,1,EMP_0019,EMP,EMP,,,0
1800000829,037-SAMPLE1166,0,0,,1741,20260121155059,202601211550.0,1,93,,,,RA-eSignerPrint Interface,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1166,1,EMP_0015,EMP,EMP,,,0
1800000830,037-SAMPLE1167,0,0,,9263,20260127171945,202601271719.0,1,30,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1167,1,EMP_0088,EMP,EMP,,,0
1800000831,037-SAMPLE1167,0,0,,2588,20260128164247,202601281642.0,1,51,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1167,1,EMP_0045,EMP,EMP,,,0
1800000832,037-SAMPLE1167,0,0,,8499,20260128171639,202601281716.0,0,69,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1167,1,EMP_0003,EMP,EMP,,,0
1800000833,037-SAMPLE1167,0,0,,7615,20260128172904,202601281729.0,1,98,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1167,1,EMP_0093,EMP,EMP,,,0
1800000834,037-SAMPLE1168,0,0,,8228,20260127140627,202601271406.0,4,79,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1168,1,EMP_0051,EMP,EMP,,,0
1800000835,037-SAMPLE1168,0,0,,5405,20260128110147,202601281101.0,3,60,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1168,1,EMP_0067,EMP,EMP,,,0
1800000836,037-SAMPLE1168,0,0,,926,20260128151022,202601281510.0,1,47,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1168,1,EMP_0055,EMP,EMP,,,0
1800000837,037-SAMPLE1169,0,0,,2048,20260203122813,202602031228.0,4,79,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1169,1,EMP_0010,EMP,EMP,,,0
1800000838,037-SAMPLE1169,0,0,,9562,20260204172710,202602041727.0,3,2,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1169,1,EMP_0013,EMP,EMP,,,0
1800000839,037-SAMPLE1169,0,0,,4668,20260205115639,202602051156.0,1,62,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1169,1,EMP_0051,EMP,EMP,,,0
1800000840,037-SAMPLE1169,0,0,,956,20260206183346,202602061833.0,0,43,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1169,1,EMP_0058,EMP,EMP,,,0
1800000841,037-SAMPLE1169,0,0,,6343,20260207103930,202602071039.0,1,39,,,,RA-eSignerPrint Interface,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1169,1,EMP_0095,EMP,EMP,,,0
1800000842,037-SAMPLE1170,0,0,,1289,20260210174438,202602101744.0,3,9,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1170,1,EMP_0100,EMP,EMP,,,0
1800000843,037-SAMPLE1170,0,0,,6888,20260211092132,202602110921.0,4,17,,,,Loc-Contact,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1170,1,EMP_0082,EMP,EMP,,,0
1800000844,037-SAMPLE1171,0,0,,9608,20260106101027,202601061010.0,0,95,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1171,1,EMP_0060,EMP,EMP,,,0
1800000845,037-SAMPLE1171,0,0,,1055,20260107102854,202601071028.0,3,11,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1171,1,EMP_0076,EMP,EMP,,,0
1800000846,037-SAMPLE1171,0,0,,6561,20260108144913,202601081449.0,3,52,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1171,1,EMP_0047,EMP,EMP,,,0
1800000847,037-SAMPLE1171,0,0,,8494,20260109160546,202601091605.0,4,40,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1171,1,EMP_0094,EMP,EMP,,,0
1800000848,037-SAMPLE1171,0,0,,1920,20260110082708,202601100827.0,1,80,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1171,1,EMP_0065,EMP,EMP,,,0
1800000849,037-SAMPLE1171,0,0,,6807,20260111173700,202601111737.0,1,27,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1171,1,EMP_0042,EMP,EMP,,,0
1800000850,037-SAMPLE1171,0,0,,2516,20260112103117,202601121031.0,0,94,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1171,1,EMP_0061,EMP,EMP,,,0
1800000851,037-SAMPLE1171,0,0,,303,20260113173549,202601131735.0,0,94,,,,Rez-CDP Messaging,Event 8,,,,,,,,,0,,,037-SAMPLE1171,1,EMP_0012,EMP,EMP,,,0
1800000852,037-SAMPLE1172,0,0,,4339,20260120143631,202601201436.0,3,10,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1172,1,EMP_0062,EMP,EMP,,,0
1800000853,037-SAMPLE1172,0,0,,8144,20260121130708,202601211307.0,3,18,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1172,1,EMP_0056,EMP,EMP,,,0
1800000854,037-SAMPLE1172,0,0,,4083,20260122093558,202601220935.0,3,50,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1172,1,EMP_0099,EMP,EMP,,,0
1800000855,037-SAMPLE1172,0,0,,2214,20260123170150,202601231701.0,1,96,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1172,1,EMP_0034,EMP,EMP,,,0
1800000856,037-SAMPLE1172,0,0,,7801,20260124080015,202601240800.0,4,20,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1172,1,EMP_0081,EMP,EMP,,,0
1800000857,037-SAMPLE1172,0,0,,812,20260125173243,202601251732.0,1,100,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1172,1,EMP_0058,EMP,EMP,,,0
1800000858,037-SAMPLE1173,0,0,,6285,20260120134114,202601201341.0,1,7,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1173,1,EMP_0062,EMP,EMP,,,0
1800000859,037-SAMPLE1173,0,0,,8095,20260121181745,202601211817.0,0,53,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1173,1,EMP_0007,EMP,EMP,,,0
1800000860,037-SAMPLE1173,0,0,,7635,20260122083040,202601220830.0,0,10,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1173,1,EMP_0044,EMP,EMP,,,0
1800000861,037-SAMPLE1173,0,0,,6091,20260123184927,202601231849.0,1,28,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1173,1,EMP_0037,EMP,EMP,,,0
1800000862,037-SAMPLE1173,0,0,,1733,20260124140634,202601241406.0,0,57,,,,Rez-CDP Messaging,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1173,1,EMP_0065,EMP,EMP,,,0
1800000863,037-SAMPLE1174,0,0,,3272,20260203152312,202602031523.0,0,24,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1174,1,EMP_0087,EMP,EMP,,,0
1800000864,037-SAMPLE1174,0,0,,6730,20260204101207,202602041012.0,3,53,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1174,1,EMP_0023,EMP,EMP,,,0
1800000865,037-SAMPLE1174,0,0,,6072,20260205135540,202602051355.0,4,59,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1174,1,EMP_0064,EMP,EMP,,,0
1800000866,037-SAMPLE1174,0,0,,4036,20260206113340,202602061133.0,0,97,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1174,1,EMP_0067,EMP,EMP,,,0
1800000867,037-SAMPLE1174,0,0,,1124,20260207100259,202602071002.0,4,85,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1174,1,EMP_0050,EMP,EMP,,,0
1800000868,037-SAMPLE1174,0,0,,6907,20260208121513,202602081215.0,1,88,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1174,1,EMP_0054,EMP,EMP,,,0
1800000869,037-SAMPLE1175,0,0,,3849,20260210102111,202602101021.0,4,53,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1175,1,EMP_0053,EMP,EMP,,,0
1800000870,037-SAMPLE1175,0,0,,2186,20260211160446,202602111604.0,4,48,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1175,1,EMP_0074,EMP,EMP,,,0
1800000871,037-SAMPLE1175,0,0,,626,20260212090004,202602120900.0,4,20,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1175,1,EMP_0043,EMP,EMP,,,0
1800000872,037-SAMPLE1175,0,0,,2718,20260213082453,202602130824.0,0,2,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1175,1,EMP_0085,EMP,EMP,,,0
1800000873,037-SAMPLE1175,0,0,,9558,20260214140124,202602141401.0,1,98,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1175,1,EMP_0035,EMP,EMP,,,0
1800000874,037-SAMPLE1175,0,0,,1061,20260215161525,202602151615.0,3,61,,,,Edi-Update,Event 6,Converted,,,,,,,,0,,,037-SAMPLE1175,1,EMP_0081,EMP,EMP,,,0
1800000875,037-SAMPLE1176,0,0,,5459,20260217144307,202602171443.0,3,50,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1176,1,EMP_0060,EMP,EMP,,,0
1800000876,037-SAMPLE1176,0,0,,2124,20260218165724,202602181657.0,4,55,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1176,1,EMP_0031,EMP,EMP,,,0
1800000877,037-SAMPLE1176,0,0,,3857,20260219130442,202602191304.0,3,46,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1176,1,EMP_0060,EMP,EMP,,,0
1800000878,037-SAMPLE1176,0,0,,8568,20260220123257,202602201232.0,3,94,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1176,1,EMP_0072,EMP,EMP,,,0
1800000879,037-SAMPLE1176,0,0,,8210,20260221154333,202602211543.0,4,82,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1176,1,EMP_0066,EMP,EMP,,,0
1800000880,037-SAMPLE1177,0,0,,9421,20260127110824,202601271108.0,1,73,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1177,1,EMP_0030,EMP,EMP,,,0
1800000881,037-SAMPLE1177,0,0,,1820,20260128134700,202601281347.0,4,77,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1177,1,EMP_0026,EMP,EMP,,,0
1800000882,037-SAMPLE1177,0,0,,2539,20260128135830,202601281358.0,3,90,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1177,1,EMP_0049,EMP,EMP,,,0
1800000883,037-SAMPLE1177,0,0,,2150,20260128182730,202601281827.0,1,3,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1177,1,EMP_0018,EMP,EMP,,,0
1800000884,037-SAMPLE1177,0,0,,2695,20260128151517,202601281515.0,1,25,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1177,1,EMP_0010,EMP,EMP,,,0
1800000885,037-SAMPLE1177,0,0,,7559,20260128102910,202601281029.0,4,12,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1177,1,EMP_0047,EMP,EMP,,,0
1800000886,037-SAMPLE1178,0,0,,7091,20260113110307,202601131103.0,0,20,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1178,1,EMP_0013,EMP,EMP,,,0
1800000887,037-SAMPLE1178,0,0,,2225,20260114165527,202601141655.0,1,44,,,,RA-eSignerPrint Interface,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1178,1,EMP_0002,EMP,EMP,,,0
1800000888,037-SAMPLE1179,0,0,,2458,20260127085334,202601270853.0,0,17,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1179,1,EMP_0081,EMP,EMP,,,0
1800000889,037-SAMPLE1179,0,0,,6323,20260128175334,202601281753.0,3,75,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1179,1,EMP_0087,EMP,EMP,,,0
1800000890,037-SAMPLE1179,0,0,,8920,20260128130255,202601281302.0,1,53,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1179,1,EMP_0058,EMP,EMP,,,0
1800000891,037-SAMPLE1179,0,0,,656,20260128100055,202601281000.0,3,66,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1179,1,EMP_0002,EMP,EMP,,,0
1800000892,037-SAMPLE1179,0,0,,5058,20260128174210,202601281742.0,4,20,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1179,1,EMP_0089,EMP,EMP,,,0
1800000893,037-SAMPLE1179,0,0,,7282,20260128083114,202601280831.0,4,28,,,,Loc-Contact,Event 6,Converted,,,,,,,,0,,,037-SAMPLE1179,1,EMP_0023,EMP,EMP,,,0
1800000894,037-SAMPLE1180,0,0,,9225,20260210094815,202602100948.0,0,1,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1180,1,EMP_0030,EMP,EMP,,,0
1800000895,037-SAMPLE1180,0,0,,9962,20260211162008,202602111620.0,4,41,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1180,1,EMP_0002,EMP,EMP,,,0
1800000896,037-SAMPLE1180,0,0,,3205,20260212133041,202602121330.0,0,87,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1180,1,EMP_0055,EMP,EMP,,,0
1800000897,037-SAMPLE1180,0,0,,5587,20260213095411,202602130954.0,0,42,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1180,1,EMP_0063,EMP,EMP,,,0
